ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
0	0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0	0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1	394	269
4	0,0,0,0,0,5,0,1,0,0,2,9,0,0,0,2	0,1,0,0,0,1,0,0,1,0,0,5,0,0,0,1	0,0,0,0,1,1,0,0,0,1,1,2,0,1,0,2	0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0	373	269
5	0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0	0,2,4,0,0,2,18,0,0,1,11,0,0,0,0,0	0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0	0,0,1,0,1,1,21,0,0,1,13,0,0,3,0,3	538	269
6	0,0,0,0,1,2,0,1,2,1,1,1,0,4,5,8	0,7,7,3,22,0,3,10,22,18,13,23,2,37,21,32	0,0,0,0,4,1,0,3,2,6,2,2,0,6,7,10	2,5,19,7,10,3,3,17,50,15,2,3,2,27,20,32	538	269
11	0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0	0,8,9,9,15,8,5,7,7,17,9,38,0,60,10,3	2,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0	1,9,6,14,15,8,2,3,9,6,14,16,0,33,8,7	397	269
20	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1	215,977,1196,483,842,347,324,697,1506,672,1728,658,72,1059,315,834	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	632,1055,1089,740,575,297,271,571,790,471,1524,490,59,574,338,527	538	269
21	0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0	0,0,0,35,7,18,3,6,13,0,3,19,28,1,280,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	1,0,0,54,4,13,8,24,7,0,1,7,19,4,195,1	538	269
23	0,3,5,85,15,95,3,8,16,0,0,9,0,22,18,1	0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0	3,2,11,108,11,69,4,19,40,0,0,6,0,5,21,3	0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0	402	269
24	0,1,0,1,0,1,0,0,0,0,2,2,0,0,0,0	0,3,2,0,0,4,0,3,1,0,1,0,0,0,4,0	0,0,6,0,0,1,0,0,0,0,2,0,0,1,0,0	2,3,4,6,3,4,0,1,5,0,9,0,0,2,0,0	436	269
27	0,1,1,0,2,2,0,3,1,3,2,7,0,3,0,4	0,1,0,0,0,0,0,0,1,0,3,3,0,0,0,0	0,0,0,1,8,0,0,0,2,2,2,0,0,0,0,2	0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0	538	269
29	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	5,8,6,1,12,14,2,8,12,7,45,13,0,25,1,12	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	3,7,6,11,7,6,2,11,56,22,38,19,0,16,4,9	538	269
30	0,0,0,0,0,1,0,0,0,0,8,2,0,2,0,0	0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0	0,0,0,0,1,0,0,0,5,0,5,1,0,1,1,0	0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0	457	269
31	0,0,0,0,0,1,0,0,0,0,8,2,0,2,0,0	5,11,3,4,17,7,4,10,10,4,51,10,0,26,5,15	0,0,0,0,1,0,0,0,5,0,5,1,0,1,1,0	3,7,3,11,8,7,5,10,29,32,31,22,0,15,1,9	478	269
32	0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0	14,198,142,92,70,81,1,58,156,131,48,116,0,195,48,277	0,0,2,0,3,1,0,1,1,1,0,0,0,1,1,0	17,188,337,114,113,72,4,71,130,127,34,85,3,152,23,276	538	269
33	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,1,0,2,0,0,6,2,16,11,4,0,12,0,6	0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0	0,0,5,1,4,0,1,0,8,6,7,1,0,2,0,8	538	269
40	0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3	0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2	0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0	0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,1	337	269
41	0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0	0,0,2,0,0,0,0,1,0,3,0,0,0,0,0,3	343	269
48	0,2,0,0,3,1,8,1,7,4,11,5,0,5,1,7	1,0,1,1,8,0,1,10,4,10,28,0,0,6,0,18	7,1,4,1,4,6,7,3,13,1,7,0,0,2,5,6	1,3,0,3,13,2,7,19,19,18,12,0,0,13,3,11	373	269
49	12,15,12,26,4,46,1,11,8,13,26,164,2,4,13,32	0,1,0,0,0,0,0,0,0,0,0,6,1,0,2,0	3,11,11,11,50,37,0,25,34,25,25,32,3,42,14,46	0,0,0,0,2,1,0,1,0,1,0,6,0,1,2,1	340	269
50	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1	0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0	0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	538	269
53	0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0	0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0	411	269
54	0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0	0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0	0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	538	269
56	4,28,5,2,20,32,2,8,22,36,39,37,2,32,35,38	82,349,364,83,407,232,41,141,820,655,422,383,43,830,368,698	9,15,9,10,11,26,2,15,18,44,26,7,3,22,24,50	235,257,287,152,410,204,34,156,233,778,369,269,33,514,332,857	438	269
57	0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0	0,0,1,2,3,0,1,1,1,1,4,4,1,1,3,2	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,1,2,1,2,2,2,1,2,3,8,1,5,1,7,3	373	269
58	0,2,1,6,2,2,0,2,0,6,3,4,0,3,0,5	236,623,792,443,727,289,244,428,1253,413,1018,696,45,527,170,293	0,2,3,1,0,1,0,0,2,1,1,1,0,1,0,1	408,790,731,630,193,304,189,200,818,209,410,705,79,139,164,99	538	269
64	0,0,0,1,3,7,1,0,0,0,8,6,0,5,6,5	2,7,11,15,6,14,8,4,11,15,26,13,0,22,9,24	0,0,2,2,4,4,1,2,2,2,8,0,0,3,2,4	1,12,7,9,13,21,5,3,11,31,15,7,0,9,17,27	538	269
66	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2	0,1,0,0,9,9,19,0,0,0,21,10,0,10,3,9	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1	0,4,0,0,11,1,11,5,0,4,19,3,0,24,2,6	397	269
69	0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0	2,2,2,7,81,68,7,19,10,289,45,127,0,187,40,289	0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	5,1,11,10,100,55,2,35,22,141,43,66,1,121,37,186	538	269
72	0,0,2,0,1,0,0,0,0,0,0,0,0,4,0,0	3,0,3,5,2,2,0,0,0,0,0,3,0,2,1,0	0,0,2,0,0,0,0,0,0,2,0,2,0,5,0,1	0,0,0,3,4,0,0,0,7,5,0,2,0,8,0,4	538	269
75	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	2,1,0,0,3,5,0,4,1,0,3,1,0,9,1,5	0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,2,0,0,4,0,0,8,1,21,9,3,0,10,1,2	538	269
81	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,2,0,0,0,0,0,0,5,0,0,0,1,0,3	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,9,1,2,0,4,0,4	343	269
85	0,0,1,0,3,0,0,0,0,0,4,3,0,2,0,1	1,17,7,25,89,18,22,54,42,37,89,99,1,109,36,53	0,0,0,0,2,0,0,3,0,0,1,2,0,4,1,3	6,21,25,25,78,9,10,65,34,50,128,81,5,112,30,109	350	269
91	0,3,1,0,6,7,18,0,0,11,10,4,0,8,11,7	22,3,21,10,94,143,275,97,8,139,367,131,2,196,130,197	3,0,0,0,8,10,9,4,1,9,14,2,1,9,6,10	7,15,13,4,251,91,220,137,5,73,359,86,9,197,135,235	343	269
92	0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0	1,0,0,0,3,11,0,6,0,5,11,13,0,1,10,13	0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,11,13,4,12,2,4,12,11,0,10,3,9	361	269
95	0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4	0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0	538	269
96	0,0,0,0,0,0,0,0,3,16,0,0,0,2,0,5	2,1,8,2,17,0,5,3,81,296,14,6,0,106,0,223	0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,8	2,1,3,6,19,0,1,5,39,402,19,7,1,94,0,249	410	269
99	34,395,419,11,1,121,3,0,8,0,0,2,0,13,4,1	2,69,78,2,0,12,0,0,0,0,0,0,0,1,0,0	2,450,657,2,0,131,0,0,5,0,2,0,0,9,5,0	2,97,128,2,0,20,0,0,7,0,2,0,2,0,1,0	538	269
100	33,386,403,11,0,112,3,0,8,0,0,2,0,12,3,1	8,211,193,3,0,14,2,0,3,1,0,0,0,2,0,0	2,424,626,2,0,119,0,0,5,0,1,0,0,9,5,0	12,194,253,0,0,37,1,0,13,0,0,0,0,3,0,0	538	269
101	0,11,7,0,0,5,0,0,0,0,0,0,0,0,0,0	1,29,33,0,2,8,0,0,0,0,0,0,0,0,0,0	0,21,8,0,0,3,0,0,0,0,0,0,0,0,0,0	0,34,24,0,0,18,1,0,0,0,1,0,0,0,1,0	538	269
108	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	2,7,13,4,5,19,0,1,23,21,10,4,0,4,3,13	0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0	3,11,11,10,2,12,9,2,6,21,1,0,0,3,2,8	484	269
109	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	11,25,24,16,9,35,8,4,42,15,29,24,0,44,10,47	0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0	15,38,47,22,28,19,6,9,20,41,45,16,0,33,15,61	538	269
110	0,0,0,1,0,4,0,0,3,6,2,0,0,1,0,3	1,5,3,0,2,4,1,0,9,6,6,5,0,6,2,3	0,1,0,0,0,2,4,2,1,1,0,0,0,0,0,1	1,0,10,4,5,4,1,2,0,10,1,0,0,1,0,1	356	269
111	0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0	0,0,0,0,0,2,0,1,0,3,1,4,0,1,2,0	0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,1,0,8,4,0,0,0,3,0,0,0,5,3,1	364	269
115	4,11,9,8,9,32,5,2,13,22,24,25,1,22,10,13	0,3,1,2,5,16,4,1,4,0,6,12,0,0,3,6	5,11,28,9,10,15,6,5,9,27,7,9,0,21,9,19	3,6,6,3,2,10,0,1,8,4,5,0,2,3,4,5	415	269
121	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,2,0,0,0,0,5,11,0,0,0,14,0,32	0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3	0,0,0,2,0,1,0,0,20,17,0,0,0,8,0,27	385	269
125	0,0,0,2,1,9,0,0,2,13,0,5,0,4,0,9	11,6,14,108,21,57,1,18,83,76,2,77,0,33,7,54	1,0,1,3,1,4,0,0,3,8,0,1,0,4,0,3	14,1,13,144,15,69,0,10,76,43,1,56,0,20,4,37	538	269
126	8,1,2,89,15,36,0,2,50,50,1,24,1,21,4,42	14,5,24,142,34,43,0,8,143,68,0,66,0,49,1,73	29,1,10,141,10,21,2,3,51,43,0,19,0,12,1,39	43,12,26,206,6,61,1,17,102,49,0,60,0,22,6,37	538	269
127	1,0,6,0,0,28,0,0,0,0,0,2,0,1,0,1	0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0	0,0,3,0,0,29,0,0,0,0,0,1,0,0,0,1	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	538	269
128	0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0	0,1,1,0,2,12,0,1,0,24,2,1,0,7,1,2	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,5,0,0,2,19,0,2,5,42,2,1,0,8,3,9	343	269
129	0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,2,3,1,4,1,1,1,2,6,5,13,0,6,0,6	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,3,0,2,7,7,0,0,3,8,1,5,0,19,2,1	356	269
130	0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,1,0,5,0,0,0,26,3,0,0,0,1	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,1,0,0,5,6,1,0,0,0,31,0,0,1,0,0	538	269
133	0,1,2,1,2,0,0,0,0,1,8,2,0,2,0,0	0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0	0,2,3,2,1,0,1,1,5,1,1,3,0,1,0,2	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	493	269
134	0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0	11,36,85,21,25,47,10,19,53,38,136,36,0,94,9,69	0,0,2,0,0,0,1,1,4,0,0,0,0,0,0,1	11,61,26,44,26,35,15,18,96,69,100,48,0,36,2,39	486	269
135	0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1	1,2,0,2,7,8,2,3,1,17,23,67,0,4,0,23	1,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0	0,0,1,2,30,6,4,22,1,8,38,13,0,32,3,37	415	269
136	1,8,2,3,0,1,2,3,1,5,1,1,0,1,0,2	2,12,10,0,4,6,2,1,3,6,6,21,2,1,1,6	2,11,1,0,1,2,0,0,1,16,2,0,0,5,0,4	4,13,12,3,5,8,3,2,15,16,13,0,0,2,1,6	538	269
138	1,9,2,3,0,1,2,3,1,8,1,12,0,1,0,5	1,1,3,2,0,3,0,0,1,0,1,3,0,1,0,8	4,11,2,0,2,5,1,0,1,19,3,0,0,5,1,8	1,7,7,0,0,4,0,0,0,0,2,1,0,1,0,7	538	269
139	2,10,3,3,0,2,2,3,1,6,2,3,0,3,1,3	0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0	2,11,2,0,2,3,0,0,1,17,2,0,0,6,0,5	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	538	269
140	1,2,3,2,0,1,0,3,1,1,2,3,0,2,1,7	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	1,5,3,0,1,4,0,0,0,1,1,0,0,2,0,4	0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0	356	269
141	1,8,2,3,0,1,2,3,1,5,1,3,0,1,0,3	11,76,39,10,44,18,2,29,31,83,159,67,0,101,5,86	2,11,1,0,1,2,0,0,1,16,1,0,0,5,0,4	21,56,47,24,42,46,12,31,72,96,109,52,0,59,4,92	538	269
142	0,0,2,2,0,0,0,3,1,0,1,3,0,0,0,7	0,1,0,0,0,0,0,0,0,3,0,11,0,0,0,3	1,5,2,0,0,3,0,0,0,0,1,0,0,1,0,3	2,0,2,0,2,3,1,0,0,7,2,0,0,1,0,7	538	269
143	0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,1	3,7,1,1,4,13,0,5,0,7,4,14,0,11,2,12	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	1,2,4,1,1,14,2,5,1,31,7,1,0,8,0,10	538	269
144	0,2,4,0,0,3,0,0,1,6,1,11,0,1,0,0	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	0,3,1,1,4,0,0,0,1,2,2,4,0,1,0,1	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	358	269
146	6,25,23,18,22,7,2,12,38,3,28,16,2,12,7,14	37,98,91,163,167,75,32,156,303,189,250,255,16,249,65,199	52,31,41,41,7,13,4,14,24,9,26,10,1,15,13,15	182,139,123,229,122,89,23,117,215,104,226,261,10,147,62,203	345	269
150	0,2,0,0,0,8,5,1,6,0,4,10,0,5,3,6	0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0	0,1,0,0,10,8,3,2,2,10,6,9,1,31,0,5	0,0,0,0,3,0,0,0,1,0,1,1,0,1,0,0	451	269
154	0,3,7,9,6,7,5,0,10,7,13,3,1,4,22,7	23,50,32,61,106,126,50,68,69,95,314,327,0,179,51,132	1,5,6,8,4,16,3,7,8,2,6,5,0,5,12,11	5,32,45,33,96,103,58,71,81,59,235,157,5,139,55,97	362	269
155	0,4,2,5,4,14,5,2,14,24,21,38,1,16,6,10	46,215,225,268,715,164,94,528,586,364,894,702,44,693,171,373	0,8,9,17,9,7,4,14,16,19,12,33,0,20,9,16	227,320,283,390,361,209,88,337,422,356,807,846,27,420,188,378	355	269
158	1,2,4,0,3,9,0,1,6,4,2,5,0,2,0,8	3,1,20,1,6,4,0,0,18,16,3,0,0,4,2,6	0,0,3,4,1,4,2,0,5,9,0,0,0,4,0,14	4,3,1,10,3,2,1,0,3,3,1,2,0,9,0,6	538	269
159	0,1,1,0,3,0,0,0,0,10,0,4,0,3,0,0	0,6,14,5,10,6,0,8,5,44,0,45,0,12,1,27	0,0,5,0,3,2,0,0,1,5,0,7,0,0,0,1	0,3,15,2,5,6,0,2,2,24,0,43,0,3,0,38	352	269
175	1,8,9,20,44,13,2,20,8,27,63,48,1,33,12,22	8,13,18,34,153,48,44,119,41,165,292,181,0,288,47,206	1,8,16,11,23,14,9,36,15,22,35,38,1,21,11,26	7,17,25,27,136,54,28,125,64,131,239,179,0,155,60,167	538	269
176	0,0,0,0,3,0,0,0,0,3,1,1,0,0,0,2	4,3,11,6,18,6,4,10,6,23,41,50,0,14,6,10	0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0	3,7,8,11,7,13,5,19,7,3,37,44,0,17,3,19	538	269
177	0,0,0,0,3,0,0,0,0,3,1,1,0,0,0,2	6,26,18,18,80,42,36,63,41,24,176,116,0,122,26,60	0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0	4,34,34,30,61,47,25,60,39,32,137,103,1,55,31,56	538	269
178	0,0,0,0,3,0,0,0,0,3,1,1,0,0,0,2	2,8,8,1,5,13,5,7,2,25,44,30,0,19,12,20	0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0	0,6,6,5,7,8,5,12,8,2,35,22,0,9,2,11	538	269
179	0,0,0,0,2,0,5,0,2,0,13,3,1,1,0,0	4,0,3,10,32,8,73,13,76,23,145,35,0,61,24,7	0,0,0,1,2,0,4,0,3,0,16,2,0,1,0,2	5,1,3,18,25,3,58,17,74,13,122,34,2,14,9,12	371	269
180	0,0,0,0,1,1,0,0,0,1,4,0,0,0,0,2	1,20,16,6,8,10,7,3,21,8,13,4,0,26,4,15	0,4,1,0,0,0,0,0,7,0,0,0,0,0,0,2	6,24,7,2,4,1,0,3,54,14,14,1,0,8,0,12	503	269
181	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1	0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0	0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0	538	269
183	0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0	0,2,3,30,6,14,0,2,5,0,0,28,2,18,28,0	0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0	0,0,1,11,5,11,0,4,3,0,0,7,0,10,23,0	538	269
185	0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1	6,10,8,7,112,107,12,31,5,346,202,319,14,195,253,344	0,4,0,0,3,2,0,0,0,0,0,0,0,0,0,0	0,10,18,2,228,124,14,37,35,367,218,173,12,265,190,577	360	269
186	23,72,42,45,54,113,83,69,78,135,295,389,2,126,43,134	69,187,222,121,96,121,122,121,136,121,386,439,14,158,98,148	4,38,76,68,129,100,59,62,70,80,267,147,4,96,32,115	5,131,223,132,187,145,106,97,181,52,272,175,5,97,102,167	385	269
191	1,0,2,4,0,8,0,0,1,0,0,0,0,1,2,3	0,1,1,31,8,83,2,3,17,9,0,0,2,25,79,15	0,0,0,2,1,8,0,0,4,1,0,1,0,1,4,13	10,5,5,27,8,50,2,5,5,0,0,3,2,5,71,11	538	269
192	4,15,29,5,18,11,0,7,12,16,18,7,0,26,4,9	21,68,95,35,60,169,28,30,97,113,75,79,14,93,86,68	18,20,28,11,5,16,2,1,9,14,1,0,3,1,6,12	54,78,65,66,31,134,22,48,188,100,54,22,10,36,84,60	538	269
193	0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0	5,0,0,4,0,3,0,0,0,14,1,0,0,0,3,0	0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0	0,1,0,7,2,5,0,0,1,0,0,0,0,5,2,8	531	269
195	0,0,2,6,2,0,1,0,7,6,7,2,0,1,3,3	0,0,0,1,1,3,0,1,0,0,0,8,0,4,9,5	0,0,2,2,0,1,0,1,9,0,3,0,0,2,2,6	0,0,0,0,2,0,0,0,0,8,1,3,0,1,1,0	538	269
196	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	0,0,0,1,0,3,0,1,0,19,3,7,0,3,0,0	0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0	3,1,0,0,5,3,0,3,0,0,9,2,0,8,1,6	459	269
204	0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0	0,2,2,1,2,3,0,1,1,2,2,0,0,1,3,1	0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1	4,1,3,7,2,2,0,1,0,0,2,0,0,1,2,3	538	269
208	2,0,0,0,3,1,1,0,0,1,0,8,0,0,1,3	5,13,8,33,56,43,27,33,23,71,138,140,2,88,27,58	2,2,3,0,1,1,2,0,2,3,0,1,0,1,0,2	1,25,28,27,84,24,23,47,39,33,122,85,4,54,27,79	538	269
209	2,0,0,0,3,1,1,0,0,1,0,8,0,0,1,3	0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0	2,2,3,0,1,1,2,0,2,3,0,1,0,1,0,2	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	538	269
212	0,1,1,0,0,0,2,0,0,2,2,0,0,0,0,0	44,62,57,56,177,162,93,101,28,192,436,703,6,242,49,180	0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1	2,44,50,34,154,145,65,120,73,118,202,253,2,184,41,171	538	269
213	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1	0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0	0,0,0,0,1,0,0,1,1,0,0,1,0,2,0,0	375	269
217	4,25,5,22,27,13,6,19,55,28,85,20,1,36,5,32	26,78,110,191,552,73,46,508,338,328,855,370,4,549,22,291	14,25,21,59,23,15,7,25,40,41,79,24,1,23,9,32	97,101,64,314,339,78,58,371,253,348,761,505,3,315,34,262	410	269
222	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1	0,8,1,12,5,9,0,0,12,2,0,21,12,6,31,8	0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0	0,9,4,8,10,10,1,4,0,2,0,2,7,13,25,27	451	269
223	2,3,7,4,23,22,5,13,7,129,30,14,1,41,4,77	0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0	6,12,9,2,26,29,6,6,27,143,34,7,0,56,1,73	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	325	269
228	0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0	4,3,7,23,66,98,49,70,9,73,277,159,4,71,116,98	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	1,6,8,8,94,83,47,67,10,45,220,56,9,76,115,90	538	269
229	0,0,0,0,1,2,0,0,4,0,0,1,1,3,1,1	67,106,45,69,80,92,0,66,83,28,2,91,25,209,77,123	0,1,1,3,6,2,0,2,1,0,0,0,0,9,1,5	28,84,118,52,92,102,4,134,63,19,4,50,18,164,77,232	538	269
232	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	6,2,30,4,1,3,10,3,15,3,3,9,2,18,6,9	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	13,14,18,6,11,20,2,8,4,0,8,0,1,10,9,10	370	269
241	44,137,184,60,72,154,106,33,122,263,208,53,5,147,49,166	26,65,66,54,19,66,19,14,106,78,81,36,2,66,21,56	79,175,232,64,78,142,78,43,206,322,169,19,8,101,73,301	50,67,88,50,28,62,25,11,112,159,57,7,0,36,28,99	370	269
242	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	10,21,32,13,98,80,12,93,17,105,160,204,6,122,29,103	0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0	12,21,26,14,120,69,16,85,20,132,108,114,2,132,20,169	538	269
243	0,0,0,1,22,0,2,7,1,86,108,90,0,35,2,88	0,0,0,0,0,0,0,0,0,0,7,1,0,2,0,3	0,0,0,0,52,4,4,12,0,55,137,31,0,41,1,137	0,0,0,0,4,0,0,1,0,0,3,3,0,4,0,11	538	269
244	0,0,0,0,11,0,6,11,0,102,113,73,0,32,0,117	0,0,0,0,10,0,2,7,0,23,28,10,0,12,0,21	0,0,0,1,50,1,8,11,2,67,115,23,0,65,1,179	0,0,0,0,21,0,0,3,2,5,53,8,0,8,0,29	538	269
245	0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,2	0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,4	0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2	0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,7	355	269
247	0,1,1,0,3,1,0,1,1,2,5,3,0,9,1,2	16,22,30,7,49,14,2,4,72,78,130,51,0,43,5,29	0,1,0,0,6,0,1,0,1,1,3,3,0,7,0,5	35,26,33,31,17,23,3,18,59,29,88,36,3,46,5,35	538	269
253	0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0	11,10,22,12,51,16,10,47,19,20,76,38,6,38,18,20	1,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0	7,19,18,11,32,20,7,33,13,22,51,55,7,23,23,10	353	269
257	0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0	1,3,2,1,2,1,3,0,0,2,1,0,0,5,1,0	0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0	1,0,1,0,0,2,0,0,2,0,1,2,0,0,0,1	363	269
258	0,13,9,10,4,10,9,3,14,6,26,15,0,6,6,5	1,9,1,8,16,8,23,8,1,34,45,31,1,10,12,17	0,8,8,5,7,6,7,2,11,0,4,4,0,2,5,4	2,5,9,2,6,10,43,10,2,13,21,12,0,6,8,13	538	269
