ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	IncLevel1	IncLevel2	IncLevelDifference
0	0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0	0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1	395	269	NA,0.0,NA,0.405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0	0.203
4	0,0,0,0,0,5,0,1,0,0,2,9,0,0,0,2	0,1,0,0,0,1,0,0,1,0,0,5,0,0,0,1	0,0,0,0,1,1,0,0,0,1,1,2,0,1,0,2	0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0	374	269	NA,0.0,NA,NA,NA,0.782,NA,1.0,0.0,NA,1.0,0.564,NA,NA,NA,0.59	NA,NA,NA,NA,0.265,1.0,NA,NA,NA,1.0,1.0,0.418,NA,1.0,NA,1.0	-0.25
5	0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0	0,2,4,0,0,2,18,0,0,1,11,0,0,0,0,0	0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0	0,0,1,0,1,1,21,0,0,1,13,0,0,3,0,3	2214	269	NA,0.0,0.0,NA,NA,0.0,0.007,NA,NA,0.0,0.0,NA,NA,NA,NA,NA	NA,NA,0.0,NA,0.0,0.0,0.011,NA,NA,0.0,0.0,NA,NA,0.0,NA,0.0	-0.0
6	0,0,0,0,1,2,0,1,2,1,1,1,0,4,5,8	0,7,7,3,22,0,3,10,22,18,13,23,2,37,21,32	0,0,0,0,4,1,0,3,2,6,2,2,0,6,7,10	2,5,19,7,10,3,3,17,50,15,2,3,2,27,20,32	1380	269	NA,0.0,0.0,0.0,0.009,1.0,0.0,0.019,0.017,0.011,0.015,0.008,0.0,0.021,0.044,0.046	0.0,0.0,0.0,0.0,0.072,0.061,0.0,0.033,0.008,0.072,0.163,0.115,0.0,0.042,0.064,0.057	0.036
11	0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0	0,8,9,9,15,8,5,7,7,17,9,38,0,60,10,3	2,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0	1,9,6,14,15,8,2,3,9,6,14,16,0,33,8,7	398	269	NA,0.0,0.07,0.07,0.0,0.078,0.0,0.0,0.0,0.0,0.07,0.0,NA,0.0,0.0,0.0	0.575,0.07,0.101,0.0,0.0,0.0,0.0,0.0,0.0,0.101,0.046,0.0,NA,0.02,0.0,0.0	-0.04
20	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1	215,977,1196,483,842,347,324,697,1506,672,1728,658,72,1059,315,834	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	632,1055,1089,740,575,297,271,571,790,471,1524,490,59,574,338,527	767	269	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0
21	0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0	0,0,0,35,7,18,3,6,13,0,3,19,28,1,280,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	1,0,0,54,4,13,8,24,7,0,1,7,19,4,195,1	638	269	NA,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,0.0,0.002,NA	0.0,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,0.0,0.0,0.0	0.0
23	0,3,5,85,15,95,3,8,16,0,0,9,0,22,18,1	0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0	3,2,11,108,11,69,4,19,40,0,0,6,0,5,21,3	0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0	403	269	NA,1.0,1.0,0.983,1.0,0.984,1.0,1.0,1.0,NA,NA,1.0,NA,1.0,1.0,1.0	1.0,1.0,1.0,0.973,1.0,1.0,1.0,1.0,1.0,NA,NA,1.0,NA,1.0,1.0,1.0	-0.001
24	0,1,0,1,0,1,0,0,0,0,2,2,0,0,0,0	0,3,2,0,0,4,0,3,1,0,1,0,0,0,4,0	0,0,6,0,0,1,0,0,0,0,2,0,0,1,0,0	2,3,4,6,3,4,0,1,5,0,9,0,0,2,0,0	437	269	NA,0.17,0.0,1.0,NA,0.133,NA,0.0,0.0,NA,0.552,1.0,NA,NA,0.0,NA	0.0,0.0,0.48,0.0,0.0,0.133,NA,0.0,0.0,NA,0.12,NA,NA,0.235,NA,NA	0.22
27	0,1,1,0,2,2,0,3,1,3,2,7,0,3,0,4	0,1,0,0,0,0,0,0,1,0,3,3,0,0,0,0	0,0,0,1,8,0,0,0,2,2,2,0,0,0,0,2	0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0	727	269	NA,0.27,1.0,NA,1.0,1.0,NA,1.0,0.27,1.0,0.198,0.463,NA,1.0,NA,1.0	NA,NA,NA,1.0,1.0,NA,NA,NA,1.0,1.0,0.27,0.0,NA,NA,NA,1.0	-0.007
29	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	5,8,6,1,12,14,2,8,12,7,45,13,0,25,1,12	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	3,7,6,11,7,6,2,11,56,22,38,19,0,16,4,9	1306	269	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,NA,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0	0.0
30	0,0,0,0,0,1,0,0,0,0,8,2,0,2,0,0	0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0	0,0,0,0,1,0,0,0,5,0,5,1,0,1,1,0	0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0	458	269	NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,0.825,1.0,NA,0.227,0.0,NA	NA,NA,NA,NA,1.0,NA,NA,NA,0.329,NA,0.746,1.0,NA,1.0,1.0,NA	-0.235
31	0,0,0,0,0,1,0,0,0,0,8,2,0,2,0,0	5,11,3,4,17,7,4,10,10,4,51,10,0,26,5,15	0,0,0,0,1,0,0,0,5,0,5,1,0,1,1,0	3,7,3,11,8,7,5,10,29,32,31,22,0,15,1,9	479	269	0.0,0.0,0.0,0.0,0.0,0.074,0.0,0.0,0.0,0.0,0.081,0.101,NA,0.041,0.0,0.0	0.0,0.0,0.0,0.0,0.066,0.0,0.0,0.0,0.088,0.0,0.083,0.025,NA,0.036,0.36,0.0	-0.024
32	0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0	14,198,142,92,70,81,1,58,156,131,48,116,0,195,48,277	0,0,2,0,3,1,0,1,1,1,0,0,0,1,1,0	17,188,337,114,113,72,4,71,130,127,34,85,3,152,23,276	570	269	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.002,0.0,0.0	0.0,0.0,0.003,0.0,0.012,0.007,0.0,0.007,0.004,0.004,0.0,0.0,0.0,0.003,0.02,0.0	-0.004
33	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,1,0,2,0,0,6,2,16,11,4,0,12,0,6	0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0	0,0,5,1,4,0,1,0,8,6,7,1,0,2,0,8	2100	269	NA,NA,0.0,NA,0.0,NA,NA,0.0,0.0,0.0,0.0,0.0,NA,0.0,NA,0.0	NA,NA,0.025,0.0,0.0,NA,0.0,NA,0.0,0.0,0.052,0.0,NA,0.06,NA,0.0	-0.014
40	0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3	0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2	0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0	0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,1	338	269	NA,NA,NA,NA,NA,0.0,NA,NA,1.0,NA,NA,NA,NA,NA,NA,0.544	NA,NA,NA,NA,0.0,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,1.0,0.0	0.315
41	0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0	0,0,2,0,0,0,0,1,0,3,0,0,0,0,0,3	344	269	NA,NA,NA,NA,NA,0.207,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA	NA,NA,0.0,NA,NA,NA,NA,0.0,NA,0.343,1.0,NA,NA,NA,NA,0.0	-0.165
48	0,2,0,0,3,1,8,1,7,4,11,5,0,5,1,7	1,0,1,1,8,0,1,10,4,10,28,0,0,6,0,18	7,1,4,1,4,6,7,3,13,1,7,0,0,2,5,6	1,3,0,3,13,2,7,19,19,18,12,0,0,13,3,11	374	269	0.0,1.0,0.0,0.0,0.212,1.0,0.852,0.067,0.557,0.223,0.22,1.0,NA,0.375,1.0,0.219	0.834,0.193,1.0,0.193,0.181,0.683,0.418,0.102,0.33,0.038,0.296,NA,NA,0.1,0.545,0.282	0.077
49	12,15,12,26,4,46,1,11,8,13,26,164,2,4,13,32	0,1,0,0,0,0,0,0,0,0,0,6,1,0,2,0	3,11,11,11,50,37,0,25,34,25,25,32,3,42,14,46	0,0,0,0,2,1,0,1,0,1,0,6,0,1,2,1	341	269	1.0,0.922,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.956,0.612,1.0,0.837,1.0	1.0,1.0,1.0,1.0,0.952,0.967,NA,0.952,1.0,0.952,1.0,0.808,1.0,0.971,0.847,0.973	-0.004
50	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1	0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0	0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	1231	269	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,1.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA	-0.5
53	0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0	0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0	412	269	NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,0.395,NA,NA,NA,1.0,NA,NA,NA,NA,NA	0.302
54	0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0	0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0	0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	1035	269	NA,NA,NA,NA,NA,NA,NA,NA,1.0,1.0,0.0,NA,NA,NA,0.342,NA	NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	-0.414
56	4,28,5,2,20,32,2,8,22,36,39,37,2,32,35,38	82,349,364,83,407,232,41,141,820,655,422,383,43,830,368,698	9,15,9,10,11,26,2,15,18,44,26,7,3,22,24,50	235,257,287,152,410,204,34,156,233,778,369,269,33,514,332,857	439	269	0.029,0.047,0.008,0.015,0.029,0.078,0.029,0.034,0.016,0.033,0.054,0.056,0.028,0.023,0.055,0.032	0.023,0.035,0.019,0.039,0.016,0.072,0.035,0.056,0.045,0.033,0.041,0.016,0.053,0.026,0.042,0.035	-0.001
57	0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0	0,0,1,2,3,0,1,1,1,1,4,4,1,1,3,2	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,1,2,1,2,2,2,1,2,3,8,1,5,1,7,3	374	269	NA,NA,0.0,0.0,0.0,NA,0.0,0.0,0.683,0.0,0.0,0.0,0.0,0.0,0.0,0.0	NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.053
58	0,2,1,6,2,2,0,2,0,6,3,4,0,3,0,5	236,623,792,443,727,289,244,428,1253,413,1018,696,45,527,170,293	0,2,3,1,0,1,0,0,2,1,1,1,0,1,0,1	408,790,731,630,193,304,189,200,818,209,410,705,79,139,164,99	1037	269	0.0,0.001,0.0,0.004,0.001,0.002,0.0,0.001,0.0,0.004,0.001,0.001,0.0,0.001,0.0,0.004	0.0,0.001,0.001,0.0,0.0,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.002,0.0,0.003	0.001
64	0,0,0,1,3,7,1,0,0,0,8,6,0,5,6,5	2,7,11,15,6,14,8,4,11,15,26,13,0,22,9,24	0,0,2,2,4,4,1,2,2,2,8,0,0,3,2,4	1,12,7,9,13,21,5,3,11,31,15,7,0,9,17,27	794	269	0.0,0.0,0.0,0.022,0.145,0.145,0.041,0.0,0.0,0.0,0.094,0.135,NA,0.071,0.184,0.066	0.0,0.0,0.088,0.07,0.094,0.061,0.063,0.184,0.058,0.021,0.153,0.0,NA,0.101,0.038,0.048	-0.005
66	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2	0,1,0,0,9,9,19,0,0,0,21,10,0,10,3,9	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1	0,4,0,0,11,1,11,5,0,4,19,3,0,24,2,6	398	269	NA,0.0,NA,NA,0.0,0.0,0.0,NA,NA,NA,0.0,0.0,NA,0.0,0.0,0.131	NA,0.0,NA,NA,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,NA,0.0,0.0,0.101	0.005
69	0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0	2,2,2,7,81,68,7,19,10,289,45,127,0,187,40,289	0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	5,1,11,10,100,55,2,35,22,141,43,66,1,121,37,186	2993	269	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.002,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	-0.0
72	0,0,2,0,1,0,0,0,0,0,0,0,0,4,0,0	3,0,3,5,2,2,0,0,0,0,0,3,0,2,1,0	0,0,2,0,0,0,0,0,0,2,0,2,0,5,0,1	0,0,0,3,4,0,0,0,7,5,0,2,0,8,0,4	756	269	0.0,NA,0.192,0.0,0.151,0.0,NA,NA,NA,NA,NA,0.0,NA,0.416,0.0,NA	NA,NA,1.0,0.0,0.0,NA,NA,NA,0.0,0.125,NA,0.262,NA,0.182,NA,0.082	-0.112
75	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	2,1,0,0,3,5,0,4,1,0,3,1,0,9,1,5	0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,2,0,0,4,0,0,8,1,21,9,3,0,10,1,2	1176	269	0.0,0.0,NA,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,0.0	NA,0.103,NA,NA,0.0,NA,NA,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0	-0.01
81	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,2,0,0,0,0,0,0,5,0,0,0,1,0,3	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,9,1,2,0,4,0,4	344	269	NA,NA,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,0.0,NA,0.0	NA,NA,NA,NA,NA,NA,NA,NA,1.0,0.0,0.0,0.0,NA,0.0,NA,0.0	-0.167
85	0,0,1,0,3,0,0,0,0,0,4,3,0,2,0,1	1,17,7,25,89,18,22,54,42,37,89,99,1,109,36,53	0,0,0,0,2,0,0,3,0,0,1,2,0,4,1,3	6,21,25,25,78,9,10,65,34,50,128,81,5,112,30,109	351	269	0.0,0.0,0.099,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.033,0.023,0.0,0.014,0.0,0.014	0.0,0.0,0.0,0.0,0.019,0.0,0.0,0.034,0.0,0.0,0.006,0.019,0.0,0.027,0.025,0.021	0.004
91	0,3,1,0,6,7,18,0,0,11,10,4,0,8,11,7	22,3,21,10,94,143,275,97,8,139,367,131,2,196,130,197	3,0,0,0,8,10,9,4,1,9,14,2,1,9,6,10	7,15,13,4,251,91,220,137,5,73,359,86,9,197,135,235	344	269	0.0,0.439,0.036,0.0,0.048,0.037,0.049,0.0,0.0,0.058,0.021,0.023,0.0,0.031,0.062,0.027	0.251,0.0,0.0,0.0,0.024,0.079,0.031,0.022,0.135,0.088,0.03,0.018,0.08,0.034,0.034,0.032	-0.002
92	0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0	1,0,0,0,3,11,0,6,0,5,11,13,0,1,10,13	0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,11,13,4,12,2,4,12,11,0,10,3,9	362	269	0.0,NA,NA,NA,0.0,0.063,NA,0.0,NA,0.0,0.0,0.0,NA,0.0,0.0,0.0	NA,1.0,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0	-0.077
95	0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4	0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0	684	269	NA,NA,NA,NA,NA,1.0,NA,NA,NA,1.0,NA,NA,NA,0.0,NA,0.0	NA,NA,NA,NA,NA,1.0,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA	0.0
96	0,0,0,0,0,0,0,0,3,16,0,0,0,2,0,5	2,1,8,2,17,0,5,3,81,296,14,6,0,106,0,223	0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,8	2,1,3,6,19,0,1,5,39,402,19,7,1,94,0,249	411	269	0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.024,0.034,0.0,0.0,NA,0.012,NA,0.014	0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.007,NA,0.021	0.003
99	34,395,419,11,1,121,3,0,8,0,0,2,0,13,4,1	2,69,78,2,0,12,0,0,0,0,0,0,0,1,0,0	2,450,657,2,0,131,0,0,5,0,2,0,0,9,5,0	2,97,128,2,0,20,0,0,7,0,2,0,2,0,1,0	653	269	0.875,0.702,0.689,0.694,1.0,0.806,1.0,NA,1.0,NA,NA,1.0,NA,0.843,1.0,1.0	0.292,0.656,0.679,0.292,NA,0.73,NA,NA,0.227,NA,0.292,NA,0.0,1.0,0.673,NA	0.4
100	33,386,403,11,0,112,3,0,8,0,0,2,0,12,3,1	8,211,193,3,0,14,2,0,3,1,0,0,0,2,0,0	2,424,626,2,0,119,0,0,5,0,1,0,0,9,5,0	12,194,253,0,0,37,1,0,13,0,0,0,0,3,0,0	1177	269	0.485,0.295,0.323,0.456,NA,0.646,0.255,NA,0.379,0.0,NA,1.0,NA,0.578,1.0,1.0	0.037,0.333,0.361,1.0,NA,0.424,0.0,NA,0.081,NA,1.0,NA,NA,0.407,1.0,NA	0.07
101	0,11,7,0,0,5,0,0,0,0,0,0,0,0,0,0	1,29,33,0,2,8,0,0,0,0,0,0,0,0,0,0	0,21,8,0,0,3,0,0,0,0,0,0,0,0,0,0	0,34,24,0,0,18,1,0,0,0,1,0,0,0,1,0	718	269	0.0,0.124,0.074,NA,0.0,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,0.188,0.111,NA,NA,0.059,0.0,NA,NA,NA,0.0,NA,NA,NA,0.0,NA	0.018
108	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	2,7,13,4,5,19,0,1,23,21,10,4,0,4,3,13	0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0	3,11,11,10,2,12,9,2,6,21,1,0,0,3,2,8	485	269	0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0	0.0,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,0.0,0.0,0.0	-0.003
109	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	11,25,24,16,9,35,8,4,42,15,29,24,0,44,10,47	0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0	15,38,47,22,28,19,6,9,20,41,45,16,0,33,15,61	675	269	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0	0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0	-0.001
110	0,0,0,1,0,4,0,0,3,6,2,0,0,1,0,3	1,5,3,0,2,4,1,0,9,6,6,5,0,6,2,3	0,1,0,0,0,2,4,2,1,1,0,0,0,0,0,1	1,0,10,4,5,4,1,2,0,10,1,0,0,1,0,1	357	269	0.0,0.0,0.0,1.0,0.0,0.43,0.0,NA,0.201,0.43,0.201,0.0,NA,0.112,0.0,0.43	0.0,1.0,0.0,0.0,0.0,0.274,0.751,0.43,1.0,0.07,0.0,NA,NA,0.0,NA,0.43	-0.104
111	0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0	0,0,0,0,0,2,0,1,0,3,1,4,0,1,2,0	0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,1,0,8,4,0,0,0,3,0,0,0,5,3,1	365	269	NA,NA,NA,NA,NA,0.0,NA,0.0,NA,0.0,0.0,0.424,NA,0.0,0.269,NA	NA,NA,0.596,NA,0.0,0.0,NA,NA,NA,0.0,NA,NA,NA,0.0,0.0,0.0	0.014
115	4,11,9,8,9,32,5,2,13,22,24,25,1,22,10,13	0,3,1,2,5,16,4,1,4,0,6,12,0,0,3,6	5,11,28,9,10,15,6,5,9,27,7,9,0,21,9,19	3,6,6,3,2,10,0,1,8,4,5,0,2,3,4,5	416	269	1.0,0.703,0.853,0.721,0.538,0.564,0.447,0.564,0.678,1.0,0.721,0.574,1.0,1.0,0.683,0.584	0.519,0.542,0.751,0.66,0.764,0.492,1.0,0.764,0.421,0.814,0.475,1.0,0.0,0.819,0.593,0.711	0.082
121	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,2,0,0,0,0,5,11,0,0,0,14,0,32	0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3	0,0,0,2,0,1,0,0,20,17,0,0,0,8,0,27	386	269	NA,NA,NA,0.0,NA,NA,NA,NA,0.0,0.0,NA,NA,NA,0.0,NA,0.0	NA,NA,NA,0.0,NA,0.0,NA,NA,0.0,0.039,NA,NA,NA,0.0,NA,0.072	-0.018
125	0,0,0,2,1,9,0,0,2,13,0,5,0,4,0,9	11,6,14,108,21,57,1,18,83,76,2,77,0,33,7,54	1,0,1,3,1,4,0,0,3,8,0,1,0,4,0,3	14,1,13,144,15,69,0,10,76,43,1,56,0,20,4,37	832	269	0.0,0.0,0.0,0.006,0.015,0.049,0.0,0.0,0.008,0.052,0.0,0.021,NA,0.038,0.0,0.051	0.023,0.0,0.024,0.007,0.021,0.018,NA,0.0,0.013,0.057,0.0,0.006,NA,0.061,0.0,0.026	-0.002
126	8,1,2,89,15,36,0,2,50,50,1,24,1,21,4,42	14,5,24,142,34,43,0,8,143,68,0,66,0,49,1,73	29,1,10,141,10,21,2,3,51,43,0,19,0,12,1,39	43,12,26,206,6,61,1,17,102,49,0,60,0,22,6,37	873	269	0.15,0.058,0.025,0.162,0.12,0.205,NA,0.072,0.097,0.185,1.0,0.101,1.0,0.117,0.552,0.151	0.172,0.025,0.106,0.174,0.339,0.096,0.381,0.052,0.133,0.213,NA,0.089,NA,0.144,0.049,0.245	0.108
127	1,0,6,0,0,28,0,0,0,0,0,2,0,1,0,1	0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0	0,0,3,0,0,29,0,0,0,0,0,1,0,0,0,1	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	1739	269	1.0,NA,1.0,0.0,NA,1.0,NA,NA,NA,NA,NA,0.093,NA,1.0,NA,1.0	NA,NA,1.0,NA,NA,1.0,NA,NA,NA,NA,NA,1.0,NA,NA,NA,1.0	-0.272
128	0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0	0,1,1,0,2,12,0,1,0,24,2,1,0,7,1,2	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,5,0,0,2,19,0,2,5,42,2,1,0,8,3,9	344	269	NA,0.0,0.0,NA,0.0,0.0,NA,0.0,NA,0.115,0.0,0.0,NA,0.0,0.0,0.0	NA,0.0,NA,NA,0.0,0.0,NA,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0	0.01
129	0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,2,3,1,4,1,1,1,2,6,5,13,0,6,0,6	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,3,0,2,7,7,0,0,3,8,1,5,0,19,2,1	357	269	NA,0.274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,NA,0.0	NA,0.0,NA,0.0,0.0,0.0,NA,NA,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0	0.021
130	0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,1,0,5,0,0,0,26,3,0,0,0,1	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,1,0,0,5,6,1,0,0,0,31,0,0,1,0,0	3432	269	NA,1.0,NA,NA,0.0,NA,0.0,NA,NA,NA,0.0,0.0,NA,NA,NA,0.0	NA,0.0,NA,NA,0.0,0.0,0.0,NA,NA,NA,0.0,NA,NA,0.0,NA,NA	0.167
133	0,1,2,1,2,0,0,0,0,1,8,2,0,2,0,0	0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0	0,2,3,2,1,0,1,1,5,1,1,3,0,1,0,2	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	494	269	NA,1.0,1.0,1.0,1.0,NA,NA,NA,NA,1.0,0.592,1.0,NA,1.0,NA,NA	NA,1.0,1.0,1.0,1.0,NA,1.0,1.0,1.0,1.0,1.0,1.0,NA,1.0,NA,1.0	-0.051
134	0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0	11,36,85,21,25,47,10,19,53,38,136,36,0,94,9,69	0,0,2,0,0,0,1,1,4,0,0,0,0,0,0,1	11,61,26,44,26,35,15,18,96,69,100,48,0,36,2,39	487	269	0.0,0.015,0.006,0.026,0.0,0.0,0.0,0.0,0.0,0.014,0.0,0.015,NA,0.0,0.0,0.0	0.0,0.0,0.041,0.0,0.0,0.0,0.036,0.03,0.022,0.0,0.0,0.0,NA,0.0,0.0,0.014	-0.004
135	0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1	1,2,0,2,7,8,2,3,1,17,23,67,0,4,0,23	1,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0	0,0,1,2,30,6,4,22,1,8,38,13,0,32,3,37	416	269	0.0,0.0,1.0,0.0,0.085,0.0,0.0,0.0,0.0,0.037,0.0,0.0,NA,0.139,NA,0.027	1.0,NA,0.0,0.0,0.0,0.177,0.0,0.029,0.0,0.0,0.033,0.0,NA,0.0,0.0,0.0	0.003
